PortID;GlobalPortID;WorldPortNumber;MasterPOID;PortName;AlternativeName;Status;Country;LatitudeDecimal;LongitudeDecimal
24215;PO222600T000000B000000;PO2226;;Otago Harbour;;Open;New Zealand;-45,83333206;170,6166667
24220;PS605800T000000B000000;PO6058;PO1258;Point Tupper;Port Hawkesbury;Sub-Port;Canada;45,5940833;-61,3639167
24221;PO270500T000000B000000;PO2705;;Gorele;;Open;Turkey;41,0354;39,0059
24223;PS701600T000000B000000;PO7016;PO2644;St Johann;;Sub-Port;Switzerland;47,56422424;7,580825755
24224;PS749500T000000B000000;PO7495;PO3740;Dagang (Qingdao);;Sub-Port;China, People's Republic Of;36,09999847;120,3166667
24229;;PO5101;PO3233;Seven Islands;;Alt-Name;Canada;50,1768667;-66,4202667
24230;;PO6059;PO1283;Port Harmon;;Alt-Name;Canada;48,51666641;-58,51666667
24235;PO174800T000000B000000;PO1748;;Kahului;;Open;United States Of America;20,9004833;-156,4727167
24242;PO222700T000000B000000;PO2227;;Picton (New Zealand);;Open;New Zealand;-41,2821167;174,0085
24251;PO270600T000000B000000;PO2706;;Iskenderun;;Open;Turkey;36,5976;36,1869333
24254;PO366400T000000B000000;PO3664;;Inebolu;;Open;Turkey;41,97795;33,7783667
24256;PS701700T000000B000000;PO7017;PO2644;Kleinhuningen;;Sub-Port;Switzerland;47,56422424;7,579284571
24263;PS749600T000000B000000;PO7496;PO3740;Zhonggang;;Sub-Port;China, People's Republic Of;36,08333206;120,2833333
24267;PO126900T000000B000000;PO1269;;St Lawrence Seaway;;Open;Canada;46,37955;-72,4642667
24268;PS606000T000000B000000;PO6060;PO1336;Puerto Bories;;Sub-Port;Chile;-51,69605;-72,53495
24269;PO174900T000000B000000;PO1749;;Nawiliwili;;Open;United States Of America;21,9512667;-159,35495
24280;PO366500T000000B000000;PO3665;;Haydarpasa;;Open;Turkey;41;29,0166667
24286;PS701800T000000B000000;PO7018;PO2644;Birsfelden;;Sub-Port;Switzerland;47,54999924;7,616666666
24287;PS127000T000000B000000;PO1270;PO7337;St Catharines;;Sub-Port;Canada;43,16666794;-79,26666667
24310;PO222800T000000B000000;PO2228;;Tauranga;;Open;New Zealand;-37,651;176,17175
24318;PO558100T000000B000000;PO5581;;Bar Harbor;;Open;United States Of America;44,3107333;-68,3099
24323;PS653900T000000B000000;PO6539;PO1818;Pulau Baai;;Sub-Port;Indonesia;-3,916666746;102,2833333
24327;PO318600T000000B000000;PO3186;;Brussels;;Open;Belgium;50,8894833;4,3928667
24361;PS749700T000000B000000;PO7497;PO3740;Huangdao;;Sub-Port;China, People's Republic Of;36,0706667;120,2231
24362;PO366600T000000B000000;PO3666;;Darica;;Open;Turkey;40,7573469;29,3633641
24364;PO654000T000000B000000;PO6540;;Tanah Merah;;Open;Indonesia;-1,8166667;116,1666667
24366;PS701900T000000B000000;PO7019;PO2644;Au;;Sub-Port;Switzerland;47,45000076;9,633333333
24377;PO270800T000000B000000;PO2708;;Izmir;;Open;Turkey;38,4508667;27,15135
24381;;PO6061;PO1350;Corralle;;Alt-Name;Chile;-39,88333511;-73,25
24382;PS749800T000000B000000;PO7498;PO3740;Qianwan;;Sub-Port;China, People's Republic Of;36,03333282;120,25
24383;PO558200T000000B000000;PO5582;;Hydaburg;;Open;United States Of America;55,2031667;-132,8254833
24387;PO318700T000000B000000;PO3187;;Liege;;Open;Belgium;50,65545;5,6248667
24396;PO127100T000000B000000;PO1271;;Saint John;;Open;Canada;45,25755;-66,0516333
24413;PO510300T000000B000000;PO5103;;Squamish;;Open;Canada;49,6855167;-123,1745
24416;PS606200T000000B000000;PO6062;PO1362;Pindo;;Sub-Port;Colombia;1,783333301;-78,84999847
24418;PO558300T000000B000000;PO5583;;Rockland;;Open;United States Of America;44,1091833;-69,10305
24419;PS702000T000000B000000;PO7020;PO1884;Aughinish;;Sub-Port;Irish Republic;52,63333511;-9,05
24422;PO318800T000000B000000;PO3188;;Killybegs;;Open;Irish Republic;54,6309;-8,4376167
24433;PO127200T000000B000000;PO1272;;St John's (Canada);;Open;Canada;47,5638;-52,7011167
24443;;PO7499;PO8387;Tan-Shui;;Alt-Name;Chinese Taipei;25,1522667;121,3764334
24444;PO654100T000000B000000;PO6541;;Tanjung Bara Coal Terminal;;Open;Indonesia;0,5243333;117,65
24447;PS654200T000000B000000;PO6542;PO1066;Kwinana;Fremantle;Sub-Port;Australia;-32,23333359;115,75
24448;PS606300T000000B000000;PO6063;PO1396;Puerto Tarafa;;Sub-Port;Cuba;21,62685585;-77,36520583
24451;PO223100T000000B000000;PO2231;;Wanganui;;Open;New Zealand;-39,9465833;174,9902
24455;PO271000T000000B000000;PO2710;;Kusadasi;;Open;Turkey;37,8633194;27,2593941
24457;PO366800T000000B000000;PO3668;;Rize;;Open;Turkey;41,03192139;40,58414874
24459;PS702100T000000B000000;PO7021;PO1884;Moneypoint;;Sub-Port;Irish Republic;52,6033;-9,4264667
24474;PO318900T000000B000000;PO3189;;Ostend;;Open;Belgium;51,23845;2,9204
24479;PS750000T000000B000000;PO7500;PO3094;Wickham's Cay;;Sub-Port;Virgin Islands, British;18,41666603;-64,6
24489;PO175200T000000B000000;PO1752;;Puerto Cortes;;Open;Honduras;15,8415167;-87,9478667
24494;PO558400T000000B000000;PO5584;;Winterport;;Open;United States Of America;44,6317667;-68,8448333
24496;;PO5106;PO1309;Mindelo;;Alt-Name;Cape Verde;16,88333321;-25
24497;PS606400T000000B000000;PO6064;PO1396;Pastelillo;;Sub-Port;Cuba;21,61643982;-77,35478942
24498;PS654300T000000B000000;PO6543;PO3195;Kantvik;;Sub-Port;Finland;60,0838833;24,3767
24499;PS702200T000000B000000;PO7022;PO1884;Tarbert Island;;Sub-Port;Irish Republic;52,5828;-9,3580833
24501;PO750100T000000B000000;PO7501;;Guamare Oil Terminal;;Open;Brazil;-4,866666793;-36,35
24520;PO319000T000000B000000;PO3190;;Ventspils;;Open;Latvia;57,40000153;21,53333333
24526;PO127400T000000B000000;PO1274;;Sault Ste Marie;;Open;Canada;46,5095333;-84,3625833
24529;PO558500T000000B000000;PO5585;;Inagua Islands;;Open;Bahamas;21,51666641;-73
24531;;PO6544;PO3552;Sour;;Alt-Name;Lebanon;33,27424622;35,21870185
24533;;PO5107;PO1334;Caleta Patillos;;Alt-Name;Chile;-20,7433833;-70,19635
24537;PO367000T000000B000000;PO3670;;Sochi;;Open;Russia;43,5735667;39,7146333
24539;PO271200T000000B000000;PO2712;;Mudanya;;Open;Turkey;40,3754667;28,8896667
24542;;PO7023;PO3507;Aaiun;;Alt-Name;Western Sahara;27,08333397;-13,43333333
24555;PO223300T000000B000000;PO2233;;Wellington;;Open;New Zealand;-41,2713667;174,7909333
24565;PO175400T000000B000000;PO1754;;San Lorenzo (Honduras);;Open;Honduras;13,39999962;-87,41666667
24568;PO367100T000000B000000;PO3671;;Ust-Dunaisk;;Open;Ukraine;45,46666718;29,7
24570;PO319200T000000B000000;PO3192;;Wicklow;;Open;Irish Republic;52,98333359;-6,033333333
24579;;PO6545;PO2165;El Araish;;Alt-Name;Morocco;35,2001167;-6,1461333
24580;PS606600T000000B000000;PO6066;PO2798;Saltend;;Sub-Port;United Kingdom;53,728;-0,2457167
24581;PO127600T000000B000000;PO1276;;Shediac;;Open;Canada;46,19691849;-64,56753665
24585;PO271300T000000B000000;PO2713;;Ordu;;Open;Turkey;40,9972;37,8788
24587;PS702400T000000B000000;PO7024;PO1859;Abu Fulus;;Sub-Port;Iraq;30,4588333;48,0234
24588;PO175500T000000B000000;PO1755;;Tela;;Open;Honduras;15,7666671;-87,45
24590;;PO7503;PO2379;Malabrigo;;Alt-Name;Peru;-7,69075;-79,4429167
24591;PO558700T000000B000000;PO5587;;Nanchital;;Open;Mexico;18,076;-94,4135
24593;;PO6067;PO5245;Howden;;Alt-Name;United Kingdom;53,747;-0,8497333
24594;PO654600T000000B000000;PO6546;;Aliveri Bay;;Open;Greece;38,3746167;24,0491
24597;PS702500T000000B000000;PO7025;PO1971;Aburakawa;;Sub-Port;Japan;40,8543667;140,7054833
24600;PO319300T000000B000000;PO3193;;Brunsbuttel;;Open;Germany;53,88333511;9,133333333
24616;PO223500T000000B000000;PO2235;;Westport (New Zealand);;Open;New Zealand;-41,7281833;171,5886167
24623;PO750400T000000B000000;PO7504;;Sao Francisco do Sul Marine Terminal;;Open;Brazil;-26,2322333;-48,41885
24626;PO271400T000000B000000;PO2714;;Samsun;;Open;Turkey;41,3;36,35
24632;PO558800T000000B000000;PO5588;;Puerto Madero;;Open;Mexico;14,7033333;-92,4033333
24635;PS654700T000000B000000;PO6547;PO6546;Aliverion;;Sub-Port;Greece;38,3908;24,0511
24636;PS511000T000000B000000;PO5110;PO3302;Cabo Negro;;Sub-Port;Chile;-53,01666641;-70,85
24658;PO367300T000000B000000;PO3673;;Sukhumi;;Open;Georgia;43,01797867;40,96104592
24659;PO271500T000000B000000;PO2715;;Sinop;;Open;Turkey;42,0205;35,15305
24661;PS702600T000000B000000;PO7026;PO3611;Adamas;;Sub-Port;Greece;36,72305;24,4459167
24663;PO606800T000000B000000;PO6068;;Exmouth (Australia);;Open;Australia;-21,81605;114,1961667
24704;PO175700T000000B000000;PO1757;;Hong Kong;;Open;Hong Kong, China;22,2928333;114,18215
24708;PO750500T000000B000000;PO7505;;Bosphorus & Dardanelles Straits;;Open;Turkey;41,01399994;27,98290543
24713;PO319400T000000B000000;PO3194;;Cuxhaven;;Open;Germany;53,8665167;8,71915
24720;;PO5590;PO2336;Las Minas Bay;;Alt-Name;Panama;9,399999618;-79,81666667
24722;PS511100T000000B000000;PO5111;PO3302;Caleta Clarencia;;Sub-Port;Chile;-52,90000153;-70,15
24724;PO127900T000000B000000;PO1279;;Shippegan;;Open;Canada;47,73311234;-64,71871505
24726;PS702700T000000B000000;PO7027;PO3611;Voudhia Bay;;Sub-Port;Greece;36,7503;24,5375667
24728;PO319500T000000B000000;PO3195;;Porkkala;;Open;Finland;60,0822667;24,3723667
24736;PO367400T000000B000000;PO3674;;Yuzhny;;Open;Ukraine;46,5960667;31,0148833
24742;PS511200T000000B000000;PO5112;PO3302;Gregorio;;Sub-Port;Chile;-52,62575;-70,1911
24744;PO223800T000000B000000;PO2238;;Bluefields;;Open;Nicaragua;12,01666641;-83,75
24746;PO367500T000000B000000;PO3675;;Belgorod-Dnestrovsky;;Open;Ukraine;46,19115448;30,36730122
24748;PO654900T000000B000000;PO6549;;Guiria;;Open;Venezuela;10,5684333;-62,2900667
24750;PO319600T000000B000000;PO3196;;Frankfurt;;Open;Germany;50,1067833;8,71005
24753;PS702800T000000B000000;PO7028;PO2260;Aladja;;Sub-Port;Nigeria;5,48333311;5,766666666
24755;PO271700T000000B000000;PO2717;;Tekirdag;;Open;Turkey;40,9644667;27,5085667
24761;PO128000T000000B000000;PO1280;;Sorel;;Open;Canada;46,0495667;-73,11925
24768;PO223900T000000B000000;PO2239;;Corinto;;Open;Nicaragua;12,4815167;-87,1661667
24769;PS655000T000000B000000;PO6550;PO6172;Siain;Antimonan;Sub-Port;Philippines;13,94999981;122,0166667
24771;PO176000T000000B000000;PO1760;;Akureyri;;Open;Iceland;65,6900667;-18,0788167
24776;PS511300T000000B000000;PO5113;PO3302;Puerto Percy;;Sub-Port;Chile;-52,90000153;-70,23333333
24777;;PO5592;PO6055;Barao de Teffe;;Alt-Name;Brazil;-25,45565;-48,6740833
24781;PO271800T000000B000000;PO2718;;Toros;;Open;Turkey;36,90415;35,98895
24785;PO367600T000000B000000;PO3676;;Dugi Rat;;Open;Croatia;43,4429833;16,63905
24786;PS702900T000000B000000;PO7029;PO3248;Admiral Barroso Terminal;;Sub-Port;Brazil;-23,8045667;-45,3847833
24788;PS607100T000000B000000;PO6071;PO3247;Alumar;;Sub-Port;Brazil;-2,6780833;-44,3603833
24792;;PO6551;PO6173;Tilisayan;Gingoog;Alt-Name;Philippines;8,833333015;125,1
24793;PO224000T000000B000000;PO2240;;Puerto Cabezas;;Open;Nicaragua;14,01666641;-83,38333333
24795;PO367700T000000B000000;PO3677;;Izola;;Open;Slovenia;45,54345;13,66505
24797;PS703000T000000B000000;PO7030;PO1452;Avernakke;;Sub-Port;Denmark;55,29999924;10,8
24813;PO176100T000000B000000;PO1761;;Hafnarfjordur;;Open;Iceland;64,06666565;-21,96666667
24818;PO607200T000000B000000;PO6072;;Laguna;;Open;Brazil;-28,4980667;-48,7692167
24822;PO271900T000000B000000;PO2719;;Trabzon;;Open;Turkey;41;39,76666667
24825;PO559300T000000B000000;PO5593;;Suape;;Open;Brazil;-8,399999618;-34,95
24826;PO511400T000000B000000;PO5114;;Long Harbour;;Open;Canada;47,4258728;-53,81436287
24836;PO128200T000000B000000;PO1282;;Springdale;;Open;Canada;49,4993833;-56,0624333
24849;PO319800T000000B000000;PO3198;;Turku;;Open;Finland;60,43333435;22,21666667
24856;PO750900T000000B000000;PO7509;;Guanabara Bay Terminals ;;Open;Brazil;-22,8136833;-43,1553833
24857;PS655200T000000B000000;PO6552;PO6173;Medina;Gingoog;Sub-Port;Philippines;8,916666984;125,0333333
24858;PO176200T000000B000000;PO1762;;Husavik;;Open;Iceland;66,0444333;-17,3512667
24861;PO224100T000000B000000;PO2241;;Puerto Sandino;;Open;Nicaragua;12,1916833;-86,7719167
24862;PO511500T000000B000000;PO5115;;Spragge;;Open;Canada;46,1971333;-82,6975667
24864;PO272000T000000B000000;PO2720;;Yarimca;;Open;Turkey;40,7548;29,7391167
24867;PS703100T000000B000000;PO7031;PO1452;Lindholm;;Sub-Port;Denmark;55,29999924;10,81666667
24872;PO319900T000000B000000;PO3199;;St Malo;;Open;France;48,6406167;-2,0340333
24884;PO128300T000000B000000;PO1283;;Stephenville;;Open;Canada;48,5062;-58,5408
24892;PO751000T000000B000000;PO7510;;Gustavus;;Open;United States Of America;58,4563167;-135,88835
24895;PO607300T000000B000000;PO6073;;Obidos;;Open;Brazil;-1,9203;-55,5135333
24898;PS655300T000000B000000;PO6553;PO6173;Indophil;Gingoog;Sub-Port;Philippines;8,883333206;125,05
24901;PO511600T000000B000000;PO5116;;Basuo;;Open;China, People's Republic Of;19,10000038;108,6166667
24905;PO272100T000000B000000;PO2721;;Zonguldak;;Open;Turkey;41,4572833;31,7793833
24907;PS703200T000000B000000;PO7032;PO3038;Azovstal;;Sub-Port;Ukraine;47,05328369;37,48321026
24908;PO367900T000000B000000;PO3679;;Omisalj;;Open;Croatia;45,21885;14,5438667
24915;PO176300T000000B000000;PO1763;;Isafjordur;;Open;Iceland;66,06915;-23,13365
24917;PO224200T000000B000000;PO2242;;San Juan del Sur;;Open;Nicaragua;11,23333359;-85,86666667
24918;PO128400T000000B000000;PO1284;;Stewart;;Open;Canada;55,91666794;-130,0166667
24920;;PO6075;PO1206;Chicoutimi;;Alt-Name;Canada;48,4029;-70,8311833
24922;PS655400T000000B000000;PO6554;PO6173;Lunao;Gingoog;Sub-Port;Philippines;8,850000381;125,0666667
24926;PO368000T000000B000000;PO3680;;Pula;;Open;Croatia;44,8718667;13,81665
24929;PS703300T000000B000000;PO7033;PO2955;Port Newark;;Sub-Port;United States Of America;40,6849167;-74,1348333
24931;PO320100T000000B000000;PO3201;;Varkaus Harbours;;Open;Finland;62,2828833;27,9143833
24935;;PO7512;PO6973;Baria Serece;;Alt-Name;Vietnam;10,5870667;107,0284167
24936;PO176500T000000B000000;PO1765;;Neskaupstadur;;Open;Iceland;65,139;-13,7076667
24940;PO224400T000000B000000;PO2244;;Bonny Inshore Terminal;;Open;Nigeria;4,4166667;7,1283333
24945;PO320200T000000B000000;PO3202;;Joensuu;;Open;Finland;62,5778;29,7514167
24948;PS655500T000000B000000;PO6555;PO1071;Dalrymple Bay;Hay Point;Sub-Port;Australia;-21,26666641;149,3166667
24951;PO368100T000000B000000;PO3681;;Rijeka;;Open;Croatia;45,3266833;14,43335
24955;PO511800T000000B000000;PO5118;;Chiwan;;Open;China, People's Republic Of;22,475;113,8811167
24959;PO272300T000000B000000;PO2723;;Grand Turk Port;;Open;Turks & Caicos Islands;21,43333244;-71,13333333
24965;;PO7513;PO1779;Kundapur;;Alt-Name;India;13,67316914;74,67447001
24967;PO128600T000000B000000;PO1286;;Summerside;;Open;Canada;46,38333511;-63,78333333
24968;;PO6556;PO5364;Azzawiya;Zawia Terminal;Alt-Name;Libya;32,7833328;12,7
24969;PO176600T000000B000000;PO1766;;Reykjavik;;Open;Iceland;64,1561167;-21,9308
24971;PO607700T000000B000000;PO6077;;Les Escoumins;;Open;Canada;48,38660049;-69,38086205
24972;PO224500T000000B000000;PO2245;;Bonny Offshore Terminal;;Open;Nigeria;4,183333396;7,233333333
24979;PO511900T000000B000000;PO5119;;Dandong;;Open;China, People's Republic Of;39,8166667;124,15
24984;PS703500T000000B000000;PO7035;PO2955;Elizabeth;;Sub-Port;United States Of America;40,65135;-74,1673
24985;PO559800T000000B000000;PO5598;;Bima Terminal;;Open;Indonesia;-5,766666889;107,0833333
24988;PO751400T000000B000000;PO7514;;Hangzhou;;Open;China, People's Republic Of;30,2251833;120,19375
24995;PO128700T000000B000000;PO1287;;Sydney (Canada);;Open;Canada;46,1508;-60,2117833
24997;PO176700T000000B000000;PO1767;;Siglufjordur;;Open;Iceland;66,15125;-18,8982167
24999;PO607800T000000B000000;PO6078;;New Richmond;;Open;Canada;48,13333511;-65,83333333
25003;PO559900T000000B000000;PO5599;;Merak;;Open;Indonesia;-5,9335333;105,9966333
25008;PO655700T000000B000000;PO6557;;Labuan Amuk Terminal;;Open;Indonesia;-8,5146333;115,5130667
25013;PO512000T000000B000000;PO5120;;Fangcheng;;Open;China, People's Republic Of;21,5731833;108,32505
25021;PO320400T000000B000000;PO3204;;Mustola;;Open;Finland;61,0564167;28,33295
25025;PS176800T000000B000000;PO1768;PO1761;Straumsvik;;Sub-Port;Iceland;64,05000305;-22,05
25030;PO224700T000000B000000;PO2247;;Burutu;;Open;Nigeria;5,3563333;5,5120167
25038;PO655800T000000B000000;PO6558;;Sungai Udang;;Open;Malaysia;2,2418333;102,12115
25042;PO512100T000000B000000;PO5121;;Haimen;;Open;China, People's Republic Of;28,6876167;121,4497
25045;PS703700T000000B000000;PO7037;PO5143;Bayuquan;;Sub-Port;China, People's Republic Of;40,2924333;122,0374333
25046;PS128900T000000B000000;PO1289;PO7337;Thorold;;Sub-Port;Canada;43,1122333;-79,1957167
25049;PO272600T000000B000000;PO2726;;Das Island;;Open;United Arab Emirates;25,1496667;52,8888167
25055;PO751600T000000B000000;PO7516;;Fairport Harbor;;Open;United States Of America;41,7474;-81,2824833
25056;;PO6559;PO3088;Ho Chi Minh City;Saigon;Alt-Name;Vietnam;10,7801167;106,7122
25059;PO176900T000000B000000;PO1769;;Vestmannaeyjar;;Open;Iceland;63,4454333;-20,27495
25060;PO512200T000000B000000;PO5122;;Jinshan;;Open;China, People's Republic Of;30,6833333;121,2833333
25065;PO608000T000000B000000;PO6080;;Georgetown (Cayman Is);;Open;Cayman Islands;19,29999924;-81,38333333
25066;PO560100T000000B000000;PO5601;;Gilimanuk;;Open;Indonesia;-8,16034;114,435
25069;;PO7038;PO3741;Chinwangtao;;Alt-Name;China, People's Republic Of;39,9130228;119,6356609
25127;PO272700T000000B000000;PO2727;;Port Rashid;;Open;United Arab Emirates;25,2788667;55,27635
25144;PS751700T000000B000000;PO7517;PO2612;Domsjo;;Sub-Port;Sweden;63,2649833;18,7304333
25154;PO129000T000000B000000;PO1290;;Toronto;;Open;Canada;43,63333511;-79,38333333
25161;PS656000T000000B000000;PO6560;PO6221;Cat Lo;;Sub-Port;Vietnam;10,4138667;107,1247667
25163;PO368600T000000B000000;PO3686;;Rasa;;Open;Croatia;45,0267;14,0509667
25164;PO272800T000000B000000;PO2728;;Fateh Terminal;;Open;United Arab Emirates;25,60000038;54,51666667
25170;PO512300T000000B000000;PO5123;;Lanshan;;Open;China, People's Republic Of;35,09999847;119,3666667
25173;;PO7039;PO1495;Ciudad Trujillo;;Alt-Name;Dominican Republic;18,466;-69,8841667
25174;PO608100T000000B000000;PO6081;;BZ 28 Terminal;;Open;China, People's Republic Of;38,31666565;119,6333333
25181;PO608200T000000B000000;PO6082;;BZ 34 Terminal;;Open;China, People's Republic Of;38,2265333;119,55495
25183;PO129200T000000B000000;PO1292;;Tuktoyaktuk;;Open;Canada;69,44999695;-133,0333333
25186;PS656100T000000B000000;PO6561;PO6243;Cua Lo;;Sub-Port;Vietnam;18,83005;105,7103833
25192;PO225000T000000B000000;PO2250;;Escravos Oil Terminal;;Open;Nigeria;5,5085333;5,00515
25194;PO512400T000000B000000;PO5124;;Longkou;;Open;China, People's Republic Of;37,65375;120,3088167
25198;PO368700T000000B000000;PO3687;;Rovinj;;Open;Croatia;45,0788667;13,6368833
25239;PS704000T000000B000000;PO7040;PO2633;Bado;;Sub-Port;Sweden;58,34695;11,9096667
25243;PO751900T000000B000000;PO7519;;Ukpokiti Marine Terminal;;Open;Nigeria;5,7246666;4,831
25244;PO656200T000000B000000;PO6562;;Bopec Terminal;;Open;Bonaire;12,2182667;-68,3824667
25247;PO608300T000000B000000;PO6083;;FPSO Nan Hai Sheng Li;;Open;China, People's Republic Of;20,8419;115,6822
25249;PO129300T000000B000000;PO1293;;Twillingate;;Open;Canada;49,66666794;-54,75
25250;PS704100T000000B000000;PO7041;PO1787;Baitkal Cove;;Sub-Port;India;14,8034389;74,1158611
25254;PO225100T000000B000000;PO2251;;Forcados Oil Terminal;;Open;Nigeria;5,166666507;5,183333333
25261;PO512500T000000B000000;PO5125;;Ningbo;;Open;China, People's Republic Of;29,9683833;121,7322167
25266;PO177200T000000B000000;PO1772;;Bedi Bunder;;Open;India;22,5687667;70,0398167
25271;PO560400T000000B000000;PO5604;;Abashiri;;Open;Japan;44,0132333;144,2918833
25273;PS752000T000000B000000;PO7520;PO5593;Suape Marine Terminal;;Sub-Port;Brazil;-8,399999618;-34,95
25276;PO273000T000000B000000;PO2730;;Ruwais;;Open;United Arab Emirates;24,1524167;52,7457667
25282;PS656300T000000B000000;PO6563;PO2194;Velsen;;Sub-Port;Netherlands;52,46495;4,6454
25283;PO560500T000000B000000;PO5605;;Shioya;;Open;Japan;36,2941667;136,2464
25284;PO321000T000000B000000;PO3210;;Kaukas;;Open;Finland;61,07415;28,2370833
25287;PO368900T000000B000000;PO3689;;Arbatax;;Open;Italy;39,9419167;9,70235
25290;PO273100T000000B000000;PO2731;;Khor Fakkan;;Open;United Arab Emirates;25,3616;56,3649
25299;PO512600T000000B000000;PO5126;;Quanzhou;;Open;China, People's Republic Of;24,8342167;118,6903667
25304;PO608400T000000B000000;PO6084;;Rizhao;;Open;China, People's Republic Of;35,3615699;119,5415336
25310;PS704200T000000B000000;PO7042;PO3224;Budge Budge;;Sub-Port;India;22,53333282;88,31666667
25317;PO225200T000000B000000;PO2252;;Koko;;Open;Nigeria;6;5,466666666
25350;PO129400T000000B000000;PO1294;;Vancouver (Canada);;Open;Canada;49,2891833;-123,0831
25357;PS752100T000000B000000;PO7521;PO3423;Crockett;;Sub-Port;United States Of America;38,0580333;-122,2192833
25358;;PO6564;PO6003;Langkawi Port;;Alt-Name;Malaysia;6,4343833;99,7584833
